timestamp_ms,ax,ay,az,road_label
24820,-0.0592,-0.0102,9.7264,rough
24840,-0.0737,-0.0637,10.2043,rough
24860,-0.0212,0.005,10.1286,rough
24880,-0.0293,-0.1212,9.9412,rough
24900,0.0931,0.1086,9.757,rough
24920,-0.0022,0.0683,9.7805,rough
24940,0.0222,-0.099,9.9589,rough
24960,0.0161,-0.0757,9.7059,rough
24980,0.1281,-0.0129,9.7185,rough
25000,-0.1415,-0.0006,9.4514,rough
25020,-0.0651,0.0114,9.6656,rough
25040,0.0131,0.0175,9.8812,rough
25060,-0.048,-0.0163,9.5028,rough
25080,0.0742,-0.0364,9.7965,rough
25100,0.1116,0.0079,9.6156,rough
25120,-0.0233,-0.0618,9.4605,rough
25140,-0.1001,-0.0398,9.5258,rough
25160,0.0758,0.0691,10.3249,rough
25180,-0.0101,0.0202,10.0819,rough
25200,-0.0801,-0.0581,9.8357,rough
25220,-0.0914,0.01,10.0351,rough
25240,0.0565,0.0185,9.973,rough
25259,0.0405,-0.0069,9.5098,rough
25280,-0.1492,0.0226,9.5656,rough
25300,-0.128,0.0874,9.4219,rough
25320,-0.0315,0.0036,9.5097,rough
25340,-0.0764,-0.0354,9.8276,rough
25360,-0.0209,-0.0012,10.0114,rough
25380,-0.043,0.0429,9.2693,rough
25400,-0.0714,0.0187,9.6277,rough
25420,0.025,-0.0283,9.9597,rough
25440,0.1222,0.0585,9.9974,rough
25460,0.2197,-0.0663,9.4192,rough
25480,0.0228,-0.0047,9.5035,rough
25500,0.0984,0.0465,9.9003,rough
25520,0.0054,0.0506,9.5866,rough
25540,0.0843,0.0409,10.0732,rough
25560,-0.0385,-0.0659,9.987,rough
25580,-0.0341,0.0622,9.9156,rough
25600,-0.0286,-0.0214,9.5919,rough
25620,0.0564,0.0011,10.0517,rough
25640,0.1211,-0.0881,9.883,rough
25660,0.081,0.0607,9.997,rough
25680,-0.058,-0.027,10.0106,rough
25700,-0.0442,-0.0099,9.9755,rough
25720,-0.0894,0.0173,9.4337,rough
25740,-0.0569,-0.0094,9.7035,rough
25759,-0.0196,0.0086,9.8853,rough
25780,-0.0189,-0.0006,9.8321,rough
25800,-0.0376,-0.0919,9.5882,rough
25820,-0.089,-0.0199,9.5184,rough
25840,-0.0007,0.0075,10.0926,rough
25860,0.0215,0.0848,9.5744,rough
25880,-0.0619,-0.0583,9.7882,rough
25900,-0.0706,0.0357,9.8757,rough
25920,-0.1242,0.024,9.5569,rough
25940,0.0455,0.0519,9.4866,rough
25960,0.0156,0.0696,9.6618,rough
25980,0.1199,-0.0164,9.6938,rough
26000,0.0073,0.0113,9.5756,rough
26020,0.0665,0.0185,10.0936,rough
26040,0.0136,0.0396,9.974,rough
26060,-0.0811,0.0104,9.6803,rough
26080,0.0606,-0.035,10.4823,rough
26100,-0.1398,-0.0126,10.1585,rough
26120,-0.0505,-0.0297,9.9094,rough
26140,-0.0407,-0.0392,9.7675,rough
26160,-0.117,-0.0483,9.5389,rough
26180,0.0755,-0.0332,9.7846,rough
26200,0.1204,-0.0572,9.5071,rough
26220,-0.0702,-0.0359,9.8336,rough
26240,0.0346,0.0636,9.9066,rough
26259,0.0116,0.0312,9.9772,rough
26280,0.0908,0.0266,9.5524,rough
26300,0.0449,-0.074,9.9324,rough
26320,0.0099,0.0072,9.5265,rough
26340,0.008,-0.0092,9.9538,rough
26360,0.0262,0.0373,10.1244,rough
26380,0.0948,0.0159,10.1088,rough
26400,0.02,0.0536,9.9914,rough
26420,-0.0784,-0.0376,10.3802,rough
26440,0.014,-0.0215,10.2059,rough
26460,0.0703,0.028,9.6365,rough
26480,-0.0068,0.0451,10.3119,rough
26500,-0.1075,-0.0527,10.2235,rough
26520,-0.0429,-0.0211,9.8779,rough
26540,-0.0111,-0.0452,9.6448,rough
26560,0.0289,0.0062,9.4901,rough
26580,0.0391,0.0212,10.0547,rough
26600,-0.0686,-0.0249,9.9982,rough
26620,0.0701,0.0323,9.8787,rough
26640,-0.014,0.0125,9.757,rough
26660,0.0636,0.0386,9.5209,rough
26680,0.0745,0.0499,10.0423,rough
26700,0.0169,-0.0715,9.339,rough
26720,-0.01,0.0592,9.5718,rough
26740,0.0174,0.0893,9.8928,rough
26759,-0.0712,-0.0697,9.8703,rough
26780,0.0084,-0.077,9.5918,rough
26800,0.0232,-0.036,9.9196,rough
26820,0.0387,-0.0316,9.836,rough
26840,-0.0538,0.0294,9.9932,rough
26860,0.0242,-0.0637,10.1744,rough
26880,0.0061,-0.0431,9.8322,rough
26900,-0.0286,0.0434,9.4951,rough
26920,0.09,-0.0022,10.0145,rough
26940,-0.0635,0.022,10.3012,rough
26960,0.1119,0.0016,9.7496,rough
26980,0.0181,-0.0561,9.552,rough
27000,0.0695,-0.001,9.5919,rough
27020,-0.0655,0.0648,10.0239,rough
27040,-0.1468,-0.0448,9.7662,rough
27060,-0.1098,0.0255,9.4606,rough
27080,0.0443,-0.0369,9.9014,rough
27100,-0.1101,-0.0241,9.9429,rough
27120,-0.0428,0.005,9.7703,rough
27140,0.0353,0.0152,9.8043,rough
27160,-0.036,0.0326,10.0488,rough
27180,0.0182,0.0067,9.8794,rough
27200,0.1438,-0.0458,9.2709,rough
27220,-0.0242,-0.0655,9.6109,rough
27240,-0.0465,-0.0342,10.2465,rough
27259,0.0328,0.0698,9.6026,rough
27280,-0.0581,0.0661,9.8782,rough
27300,-0.0542,-0.0036,9.8809,rough
27320,0.0178,0.0001,9.8428,rough
27340,0.1397,0.1417,9.816,rough
27360,-0.0688,-0.0525,9.8533,rough
27380,-0.1218,-0.0091,10.0133,rough
27400,0.0136,-0.0202,9.9087,rough
27420,0.0597,-0.0235,10.2694,rough
27440,-0.0138,-0.0258,10.0058,rough
27460,0.0887,-0.028,9.7081,rough
27480,0.0765,0.0152,9.7922,rough
27500,-0.0499,0.1165,9.8701,rough
27520,-0.1776,0.0652,10.0146,rough
27540,-0.1029,-0.0349,9.4885,rough
27560,-0.0204,0.0105,10.1245,rough
27580,0.0807,-0.0134,9.3925,rough
27600,0.0244,0.0245,9.4877,rough
27620,0.0969,0.0292,9.8313,rough
27640,-0.0041,0.0055,10.1856,rough
27660,0.0869,-0.0167,10.026,rough
27680,0.0087,0.0002,10.2815,rough
27700,-0.0642,-0.0823,9.9205,rough
27720,0.0798,-0.0462,10.3239,rough
27740,0.0468,-0.0244,9.8443,rough
27759,-0.0371,0.0496,10.1683,rough
27780,0.038,0.0775,9.6524,rough
27800,-0.0366,0.0111,9.9286,rough
27820,-0.0321,-0.0197,9.9912,rough
27840,0.1048,-0.0332,10.2505,rough
27860,-0.0963,-0.0557,9.4804,rough
27880,-0.0057,-0.0692,9.739,rough
27900,-0.2177,0.007,9.8486,rough
27920,-0.0911,-0.144,10.212,rough
27940,0.0526,-0.0204,9.8516,rough
27960,0.0968,0.0845,9.8672,rough
27980,-0.0927,0.0085,9.9595,rough
28000,-0.0012,-0.0121,9.5599,rough
28020,0.1148,-0.0114,9.6673,rough
28040,0.0285,0.0343,9.4398,rough
28060,-0.0581,-0.0216,9.8228,rough
28080,-0.0379,-0.0351,9.6628,rough
28100,-0.1017,0.0123,9.7547,rough
28119,0.0658,0.0191,9.6144,rough
28140,-0.1023,0.0706,10.1864,rough
28160,0.0464,0.0445,9.7809,rough
28180,0.0046,0.0227,10.0503,rough
28200,0.0546,-0.0446,9.7871,rough
28220,0.1155,0.1003,9.9111,rough
28240,0.1096,0.0262,10.077,rough
28259,0.1459,-0.0027,10.0735,rough
28280,-0.0128,0.0093,9.4131,rough
28300,-0.0898,-0.0246,9.604,rough
28320,0.0684,0.0852,9.5025,rough
28340,-0.1046,0.0104,9.9788,rough
28360,0.021,-0.0412,9.5954,rough
28380,0.0527,-0.016,10.0557,rough
28400,0.0047,0.0864,9.9361,rough
28420,0.031,0.0622,9.3346,rough
28439,-0.0374,0.0089,9.7183,rough
28460,-0.0402,-0.0512,9.5801,rough
28480,-0.1569,-0.0301,9.7656,rough
28500,-0.0284,-0.0206,9.9496,rough
28520,0.1183,-0.0369,10.0347,rough
28540,-0.1313,-0.0423,10.1112,rough
28560,0.0193,0.006,9.9439,rough
28580,-0.0152,0.0381,10.0262,rough
28600,-0.0471,-0.0937,9.6878,rough
28619,-0.0651,0.0504,9.9791,rough
28640,-0.0167,0.0044,10.0624,rough
28660,-0.0154,-0.0729,9.8595,rough
28680,-0.0426,0.0265,10.1714,rough
28700,0.0217,0.0109,9.8828,rough
28720,-0.0653,0.0496,10.038,rough
28740,0.0029,-0.0208,9.8515,rough
28759,0.0434,-0.0586,9.7986,rough
28780,-0.0206,0.0351,9.3799,rough
28800,0.1028,0.0648,9.7352,rough
28820,0.1089,0.0132,10.1606,rough
28840,-0.0512,-0.1343,9.9517,rough
28860,-0.0579,-0.0101,9.9113,rough
28880,0.0673,-0.0101,9.1886,rough
28900,-0.0866,-0.0406,9.6623,rough
28920,-0.0728,-0.0707,9.5983,rough
28939,-0.0254,0.043,9.7575,rough
28960,-0.0334,-0.0446,9.3721,rough
28980,-0.0039,0.0425,9.8952,rough
29000,0.0001,0.0265,10.2695,rough
29020,-0.0095,0.0012,9.6226,rough
29040,-0.0855,-0.0067,10.3447,rough
29060,-0.0566,0.0176,9.8149,rough
29080,0.009,-0.0361,9.8135,rough
29100,-0.0698,-0.0186,9.9936,rough
29119,0.1048,-0.0375,10.0218,rough
29140,-0.0064,0.0522,9.9657,rough
29160,0.1273,0.0766,9.8379,rough
29180,-0.0245,-0.0375,9.5667,rough
29200,-0.1363,-0.0837,9.7898,rough
29220,0.0256,0.0377,10.065,rough
29240,-0.0788,-0.0097,9.5838,rough
29259,0.0057,0.0091,10.1557,rough
29280,0.0285,0.0091,10.1044,rough
29300,-0.0143,0.0787,9.9168,rough
29320,-0.054,0.0341,9.7839,rough
29340,-0.0354,0.0362,10.0467,rough
29360,-0.2514,-0.0862,10.0791,rough
29380,-0.0698,0.0843,9.9101,rough
29400,-0.0076,0.0031,9.891,rough
29420,-0.0481,0.0061,9.715,rough
29439,-0.116,0.012,10.0607,rough
29460,0.0065,-0.0376,9.6976,rough
29480,-0.0804,-0.001,9.846,rough
29500,-0.1249,0.0209,9.7449,rough
29520,-0.0282,-0.0745,9.107,rough
29540,-0.0252,0.0408,9.8743,rough
29560,-0.016,0.056,9.7595,rough
29580,-0.0022,0.0713,9.6938,rough
29600,0.1487,0.023,9.9755,rough
29619,0.0806,0.0461,9.6776,rough
29640,0.0405,-0.0041,9.7417,rough
29660,0.0024,-0.0065,9.9345,rough
29680,0.0342,-0.0665,10.2322,rough
29700,-0.0224,0.0157,9.8621,rough
29720,0.0275,-0.0849,9.87,rough
29740,0.105,-0.0013,9.418,rough
29759,0.0396,-0.0267,10.1445,rough
29780,0.0384,0.0259,9.3879,rough
29800,-0.0152,0.0038,10.2478,rough
29820,-0.0455,0.0123,9.358,rough
29840,-0.0655,0.0709,9.7223,rough
29860,-0.0801,0.0049,10.2107,rough
29880,0.1114,0.0119,9.7029,rough
29900,-0.0701,0.0664,9.9593,rough
29920,0.1397,0.0546,9.7353,rough
29939,0.0395,0.0122,9.6473,rough
29960,0.0562,-0.0013,9.7547,rough
29980,-0.0474,-0.0372,9.817,rough
30000,0.0134,0.0538,9.8292,rough
30020,0.0084,0.0797,9.4714,rough
30040,-0.0783,-0.0463,9.6405,rough
30060,-0.095,0.001,10.0079,rough
30080,-0.0432,-0.0153,9.6427,rough
30100,-0.0276,-0.0027,9.7164,rough
30119,-0.034,0.0235,9.8772,rough
30140,-0.0341,0.0021,9.6901,rough
30160,-0.0616,-0.0334,9.3809,rough
30180,-0.0174,-0.0367,9.5543,rough
30200,0.0762,0.1041,9.5822,rough
30220,0.0224,0.0562,10.0585,rough
30240,-0.0196,0.0056,9.8885,rough
30259,-0.1654,-0.0421,9.726,rough
30280,0.0363,-0.0241,9.6027,rough
30300,-0.0021,0.0143,9.3601,rough
30320,0.0273,0.1195,10.0023,rough
30340,0.0988,0.0461,9.5932,rough
30360,-0.0096,-0.0373,9.6512,rough
30380,-0.0332,-0.0222,9.779,rough
30400,-0.0777,0.0562,9.8087,rough
30420,-0.0521,0.0431,10.0295,rough
30439,-0.1338,0.0157,9.5471,rough
30460,-0.0555,0.0263,9.9466,rough
30480,0.2259,-0.0436,10.3001,rough
30500,-0.0921,0.1416,9.8917,rough
30520,0.0645,0.0047,9.701,rough
30540,-0.0155,-0.0677,9.5457,rough
30560,-0.0201,0.0112,9.65,rough
30580,-0.0049,0.1276,9.2421,rough
30600,0.0244,-0.0212,9.5721,rough
30619,-0.0747,-0.0342,9.1044,rough
30640,-0.0026,-0.011,10.0217,rough
30660,0.0097,-0.0082,9.9783,rough
30680,-0.1032,-0.0103,9.9771,rough
30700,-0.1605,-0.0395,10.1233,rough
30720,0.0172,-0.0168,9.8491,rough
30740,-0.0665,0.049,9.9175,rough
30759,0.1361,0.0423,9.8587,rough
30780,0.1062,-0.0402,9.9479,rough
30800,-0.1313,0.0435,9.7367,rough
30820,-0.0364,-0.0609,10.2235,rough
30840,-0.0553,-0.0252,10.0912,rough
30860,-0.0269,-0.0093,10.1949,rough
30880,0.0443,-0.0532,10.213,rough
30900,-0.1306,0.0504,10.1863,rough
30920,-0.0393,-0.0389,9.9325,rough
30939,0.1297,0.0062,9.5319,rough
30960,0.043,0.0602,9.6523,rough
30980,0.0523,0.0477,9.8897,rough
31000,0.0237,-0.0058,9.8247,rough
31020,-0.095,0.0225,9.5619,rough
31040,-0.0016,-0.0124,9.6329,rough
31060,0.021,0.0153,10.0526,rough
31080,-0.0104,-0.017,9.7384,rough
31100,-0.1293,-0.001,9.8724,rough
31119,0.0295,-0.0539,9.9019,rough
31140,-0.0286,-0.027,9.7047,rough
31160,-0.0815,0.0005,9.5058,rough
31180,0.0111,-0.0436,9.9064,rough
31200,-0.0149,-0.0248,9.9062,rough
31220,-0.0382,0.0358,9.5787,rough
31240,-0.0092,-0.0501,9.764,rough
31259,-0.1699,-0.1014,10.5076,rough
31280,0.015,0.0887,9.6788,rough
31300,0.0226,0.046,9.9384,rough
31320,-0.1466,0.0127,9.8338,rough
31340,0.1627,-0.036,9.8643,rough
31360,-0.102,0.0766,10.1243,rough
31380,0.0628,0.0352,9.8431,rough
31400,0.0073,-0.0328,9.9795,rough
31420,-0.0574,-0.0056,9.7701,rough
31439,0.0129,0.0489,9.4078,rough
31460,0.0985,0.0076,10.1105,rough
31480,-0.0191,0.0196,9.7715,rough
31500,0.0254,-0.0673,9.9893,rough
31520,0.0358,0.0495,10.1545,rough
31540,-0.0196,0.0969,9.823,rough
31560,-0.1266,0.0998,9.5425,rough
31580,-0.0321,-0.0293,9.8701,rough
31600,0.14,0.0353,9.3085,rough
31619,0.0619,-0.0457,9.9375,rough
31640,0.0814,-0.1102,9.9246,rough
31660,0.056,0.0051,9.959,rough
31680,-0.0124,-0.0229,9.5886,rough
31700,-0.0399,0.0382,9.9007,rough
31720,-0.039,0.0584,9.6804,rough
31740,0.0399,-0.0649,9.7698,rough
31759,-0.1089,0.0048,10.1902,rough
31780,-0.0572,-0.0137,9.7539,rough
31800,0.1304,-0.0118,10.1188,rough
31820,-0.1408,0.0858,9.7206,rough
31840,-0.0682,0.0052,9.5435,rough
31860,0.1142,0.1087,9.9935,rough
31880,-0.036,-0.0328,9.9985,rough
31900,0.0603,0.0477,9.7654,rough
31920,-0.1421,-0.0283,9.9642,rough
31939,-0.04,-0.004,10.1742,rough
31960,-0.0055,0.0712,10.4917,rough
31980,0.0569,-0.0217,10.2697,rough
32000,-0.0644,0.0322,9.24,rough
32019,0.0879,-0.0553,9.958,rough
32040,-0.1538,-0.0441,9.8599,rough
32060,-0.1637,0.0408,9.9423,rough
32080,-0.1077,-0.0129,10.2677,rough
32100,0.0375,0.0199,10.2396,rough
32119,-0.1029,-0.0068,9.8369,rough
32140,0.0065,0.0361,10.1317,rough
32159,-0.0654,-0.0216,9.7196,rough
32180,-0.1022,-0.001,9.5467,rough
32200,-0.0705,0.0348,9.7528,rough
32220,0.0319,0.0249,9.5771,rough
32240,0.0257,0.0395,10.2265,rough
32259,-0.1055,0.0428,9.8287,rough
32280,-0.0093,0.1047,10.2298,rough
32299,0.1501,-0.0091,10.041,rough
32320,0.0042,-0.0363,9.5888,rough
32340,-0.0181,0.0082,9.8596,rough
32360,-0.0731,-0.0265,9.7875,rough
32380,-0.0048,-0.067,10.1273,rough
32400,-0.0242,0.0139,9.3058,rough
32420,-0.134,0.028,9.5149,rough
32439,0.0654,-0.0498,10.6085,rough
32460,-0.0089,-0.0636,9.7806,rough
32480,-0.0107,0.0395,9.459,rough
32500,-0.0512,0.0255,9.8732,rough
32519,-0.0737,-0.0609,9.9403,rough
32540,0.0852,0.0203,9.9713,rough
32560,0.11,-0.0764,10.1048,rough
32580,0.0987,0.0567,9.9297,rough
32600,-0.0441,0.0341,10.1668,rough
32619,-0.0449,0.0095,10.0041,rough
32640,-0.0637,0.0164,9.4771,rough
32659,-0.0001,0.0767,10.0729,rough
32680,-0.0737,-0.0051,10.1823,rough
32700,0.0617,0.0359,9.6841,rough
32720,0.0693,-0.066,9.6116,rough
32740,-0.1829,-0.009,10.1045,rough
32759,0.0507,0.0126,9.633,rough
32780,-0.1009,-0.0294,9.2621,rough
32800,0.1223,0.0341,10.1059,rough
32820,-0.0565,0.0208,10.1657,rough
32840,-0.081,-0.0175,9.8417,rough
32860,0.0342,0.0248,9.7208,rough
32880,-0.0399,-0.095,9.6729,rough
32900,-0.0078,-0.0014,9.9363,rough
32920,-0.0372,-0.0482,9.9465,rough
32940,-0.0258,0.0109,9.6595,rough
32960,-0.0331,-0.0665,9.6585,rough
32980,-0.131,-0.033,9.7081,rough
33000,0.0129,-0.0078,9.945,rough
33019,0.0675,-0.0589,9.7539,rough
33040,-0.0537,0.0139,9.9206,rough
33060,-0.0407,0.0156,9.772,rough
33080,-0.091,-0.0242,9.6484,rough
33100,0.0109,-0.0304,9.4963,rough
33120,0.0273,0.0201,9.494,rough
33140,-0.0219,0.0457,9.7639,rough
33160,0.0194,-0.0567,9.7422,rough
33180,-0.0107,0.0259,9.9494,rough
33200,-0.0565,-0.0601,9.7417,rough
33220,-0.0345,-0.0649,9.7584,rough
33240,0.0769,-0.1017,10.1227,rough
33260,-0.114,0.0078,9.2753,rough
33280,-0.0886,-0.0159,10.4799,rough
33300,-0.0371,0.0558,10.1432,rough
33320,-0.0022,0.0441,10.0435,rough
33340,-0.1052,-0.0087,10.044,rough
33360,0.0022,-0.0607,9.6527,rough
33380,0.0042,-0.0004,9.5609,rough
33400,0.0158,0.0716,10.1564,rough
33420,0.0853,-0.1767,10.1376,rough
33440,0.0348,-0.0662,9.6168,rough
33460,0.0501,0.0024,9.678,rough
33480,0.1299,-0.0211,9.7228,rough
33500,-0.0037,0.005,10.0878,rough
33519,-0.063,-0.0111,9.7204,rough
33540,0.0458,0.0057,9.4686,rough
33560,0.0596,-0.0521,9.7,rough
33580,0.0316,-0.0689,9.3181,rough
33600,0.0122,0.0483,9.4612,rough
33620,-0.0669,0.0753,9.6154,rough
33640,0.0636,0.0215,9.4569,rough
33660,-0.0102,-0.043,9.6286,rough
33680,-0.0115,-0.0353,9.6435,rough
33700,0.0534,-0.0302,9.3981,rough
33720,-0.0115,0.1406,10.0092,rough
33740,-0.101,-0.0686,9.9495,rough
33760,-0.0321,-0.0826,9.5859,rough
33780,0.0011,-0.0782,9.5285,rough
33800,0.0175,-0.0502,9.785,rough
33820,0.0064,0.0547,9.961,rough
33840,-0.0159,-0.0079,9.9762,rough
33860,0.0283,-0.0846,9.9255,rough
33880,-0.0421,0.0567,10.0416,rough
33900,-0.0487,-0.0,9.8548,rough
33920,-0.0562,-0.0855,10.1701,rough
33940,0.0945,0.0794,9.7461,rough
33960,-0.159,-0.0119,10.0682,rough
33980,-0.0132,-0.0547,9.6905,rough
34000,-0.0888,0.116,9.7412,rough
34019,-0.0388,-0.062,9.825,rough
34040,0.0438,0.0581,10.0495,rough
34060,-0.0351,-0.0364,9.8967,rough
34080,-0.0304,0.0343,9.6189,rough
34100,0.0213,0.0376,9.6721,rough
34120,0.0734,0.021,9.6965,rough
34140,-0.0019,0.0087,9.9058,rough
34160,-0.0629,0.0125,9.5949,rough
34180,-0.0173,0.0251,10.0336,rough
34200,-0.0587,0.0006,9.7523,rough
34220,-0.0517,-0.0297,9.9061,rough
34240,0.0137,-0.0738,9.6862,rough
34260,0.0196,0.0103,9.8786,rough
34280,0.021,-0.0552,9.6695,rough
34300,0.0599,-0.0664,9.6197,rough
34320,-0.0433,0.0325,9.6489,rough
34340,-0.0442,-0.0543,9.45,rough
34360,-0.0207,-0.026,10.224,rough
34380,0.0648,-0.1036,9.8384,rough
34400,0.0164,-0.0315,9.5398,rough
34420,-0.0532,0.0078,9.4494,rough
34440,0.147,-0.082,9.8914,rough
34460,-0.0906,0.0486,9.4397,rough
34480,-0.1139,0.0406,9.586,rough
34500,0.0836,0.0107,9.625,rough
34519,0.067,0.0408,9.6445,rough
34540,-0.031,-0.0159,10.1855,rough
34560,0.0834,0.0129,10.178,rough
34580,-0.0785,-0.0716,9.5975,rough
34600,-0.0155,-0.0596,9.5623,rough
34620,-0.1934,-0.0401,9.9902,rough
34640,0.0457,0.0261,9.64,rough
34660,0.0172,-0.0522,9.5023,rough
34680,-0.0915,0.0064,9.8829,rough
34700,0.153,0.0543,10.1771,rough
34720,-0.0389,-0.0467,9.5521,rough
34740,-0.1311,-0.0315,9.6575,rough
34760,0.1676,0.0217,10.0894,rough
34780,0.0505,-0.079,9.8608,rough
34800,0.0604,-0.0117,9.5986,rough
34820,0.0641,-0.0953,9.718,rough
34840,-0.0609,0.0282,10.1018,rough
34860,0.0546,0.0496,9.8102,rough
34880,0.0628,0.0253,9.557,rough
34900,-0.0396,0.0594,10.1664,rough
34920,-0.0332,0.0501,9.9922,rough
34940,0.0685,-0.005,9.7169,rough
34960,0.0051,0.0507,9.837,rough
34980,0.0436,0.03,9.7883,rough
35000,0.0693,0.0736,9.5952,rough
35019,0.0304,-0.0426,9.9377,rough
35040,-0.115,0.0072,10.1323,rough
35060,-0.0517,0.027,10.1975,rough
35080,0.0494,-0.0708,9.6284,rough
35100,-0.0478,0.0051,9.7069,rough
35120,0.1131,0.0155,9.3847,rough
35140,0.1117,-0.0012,9.6878,rough
35160,0.0216,0.0795,9.8741,rough
35180,-0.0801,0.0045,9.8494,rough
35200,-0.0019,-0.0325,9.915,rough
35220,-0.1273,0.0241,9.608,rough
35240,-0.0482,0.0255,9.6014,rough
35260,-0.0777,-0.0176,10.0798,rough
35280,0.0379,-0.052,9.7115,rough
35300,0.0315,-0.0302,9.6094,rough
35320,-0.0008,-0.0458,9.5529,rough
35340,0.0963,-0.0088,9.7416,rough
35360,-0.0353,-0.0761,9.7757,rough
35380,0.0763,0.0631,9.8543,rough
35400,-0.0222,0.0101,10.5234,rough
35420,0.1389,0.0496,9.535,rough
35440,0.0447,-0.0066,10.0502,rough
35460,0.0938,0.0334,9.1755,rough
35480,-0.062,0.0434,9.8744,rough
35500,0.015,-0.0553,9.8847,rough
35519,-0.0067,-0.0053,9.5295,rough
35540,0.1301,-0.0219,9.55,rough
35560,0.0195,0.0736,9.7936,rough
35580,-0.0139,-0.0637,9.6162,rough
35600,0.032,0.0079,10.0722,rough
35620,0.1362,-0.0055,9.8811,rough
35640,-0.0434,0.0515,9.664,rough
35660,0.036,-0.0324,9.957,rough
35680,0.0451,0.0053,9.9466,rough
35700,0.0355,0.02,9.7771,rough
35720,-0.0234,-0.0858,9.69,rough
35740,-0.0082,0.0775,9.9594,rough
35760,0.0127,0.0296,9.3639,rough
35780,0.0362,0.0142,9.6353,rough
35800,-0.0175,-0.1588,9.9424,rough
35820,0.0071,-0.0366,9.8302,rough
35840,0.0392,0.0198,9.4787,rough
35860,-0.0605,0.0593,10.2048,rough
35880,-0.0372,0.025,9.8143,rough
35900,-0.0394,0.0785,10.0291,rough
35920,-0.0925,-0.0569,9.8147,rough
35940,-0.0415,0.0045,10.078,rough
35960,-0.0084,0.049,9.8365,rough
35980,-0.0832,-0.1151,9.6895,rough
36000,-0.0198,0.0619,9.7804,rough
36019,0.0767,-0.0145,9.634,rough
36040,-0.073,-0.0201,10.2402,rough
36060,0.0891,0.0422,9.9797,rough
36080,0.0816,-0.0005,9.4762,rough
36100,-0.0419,-0.0174,9.403,rough
36120,0.0979,0.0268,9.6102,rough
36140,-0.066,-0.0835,10.0948,rough
36160,0.0026,0.0432,9.923,rough
36180,0.0117,0.0401,9.975,rough
36200,0.0154,0.0989,9.8292,rough
36220,-0.0789,-0.0791,10.1324,rough
36239,-0.0327,-0.0066,10.1493,rough
36260,0.0245,-0.0207,9.688,rough
36280,-0.1339,-0.1196,9.5124,rough
36300,0.0919,-0.0469,9.5465,rough
36320,0.0841,0.0657,9.8041,rough
36340,0.0533,-0.0188,9.6707,rough
36360,0.0718,0.0055,9.3254,rough
36379,0.0155,0.0167,9.5907,rough
36400,-0.0726,-0.0087,9.8516,rough
36420,0.0565,-0.0108,9.8864,rough
36440,0.0318,0.0618,9.5392,rough
36460,0.0379,0.0524,9.6611,rough
36480,0.1008,0.0142,10.0746,rough
36500,0.1014,-0.0414,10.1619,rough
36519,0.0176,-0.0342,9.8875,rough
36540,-0.1506,0.0355,9.7277,rough
36560,0.0863,0.0674,10.0222,rough
36580,-0.012,0.0772,9.6588,rough
36600,-0.0553,-0.118,10.0799,rough
36620,-0.0801,0.0031,9.7528,rough
36640,-0.1085,0.0137,10.0527,rough
36660,0.1862,0.0026,9.5061,rough
36680,-0.0783,-0.1066,9.9288,rough
36700,-0.0718,0.0586,9.5703,rough
36720,0.062,0.0211,9.5231,rough
36739,-0.1865,-0.0275,9.7821,rough
36760,0.0403,0.0075,10.0527,rough
36780,0.0095,0.0127,9.4508,rough
36800,0.0325,-0.0355,9.6885,rough
36820,-0.0482,-0.0345,9.3081,rough
36840,0.054,-0.0025,10.1148,rough
36860,0.0419,0.0747,9.6733,rough
36879,-0.0479,0.0575,9.5682,rough
36900,-0.0329,0.0578,9.9302,rough
36920,-0.0707,0.0137,9.9479,rough
36940,0.124,0.0304,9.8082,rough
36960,0.01,0.026,9.9309,rough
36980,-0.1091,0.0195,9.4627,rough
37000,-0.0303,-0.0999,9.9099,rough
37019,0.0403,0.0063,9.5381,rough
37040,-0.0697,0.0133,9.6497,rough
37060,-0.012,-0.0252,9.7723,rough
37080,0.0212,-0.0313,9.8476,rough
37100,-0.0442,0.0083,10.2257,rough
37120,-0.0749,0.046,9.4221,rough
37140,0.0161,-0.0336,9.9916,rough
37160,-0.0745,0.0535,9.8984,rough
37180,-0.0289,-0.0399,9.1528,rough
37200,-0.0148,0.0619,10.1337,rough
37220,0.0341,-0.0819,10.1714,rough
37239,-0.0374,0.02,9.6215,rough
37260,-0.0997,0.0392,9.9049,rough
37280,-0.0265,0.0129,9.5563,rough
37300,0.1177,0.057,9.7776,rough
37320,-0.0844,0.0575,9.4802,rough
37340,0.0471,0.0013,9.8383,rough
37360,0.0579,0.0393,10.1176,rough
37379,0.0456,-0.0805,9.6408,rough
37400,-0.0477,-0.0388,9.7498,rough
37420,-0.1506,0.0619,9.5758,rough
37440,-0.0133,0.0251,9.7568,rough
37460,0.1003,-0.0216,10.0763,rough
37480,-0.0679,0.0366,9.857,rough
37500,0.0682,0.0414,9.8153,rough
37519,0.0402,0.0044,10.0054,rough
37540,0.0247,0.0842,9.4993,rough
37560,-0.0508,0.0309,9.7015,rough
37580,-0.0781,-0.1208,10.2286,rough
37600,0.0075,-0.0071,9.6563,rough
37620,-0.0377,-0.0323,9.7449,rough
37640,0.027,0.0286,9.6032,rough
37660,0.1186,0.0221,9.4137,rough
